# Optional ,# Optional | Add labels to products to help filter them into product sets. Max characters: 110 per label; 5000 labels per product,# Optional | Use this field to create variants of the same item. Enter the same group ID for all variants within a group. Learn more about variants: https://www.facebook.com/business/help/2256580051262113 Character limit: 100.,# Required | A unique content ID for the item. Use the item's SKU if you can. Each content ID must appear only once in your catalog. To run dynamic ads this ID must exactly match the content ID for the same item in your Meta Pixel code. Character limit: 100,# Required | A specific and relevant title for the item. See title specifications: https://www.facebook.com/business/help/2104231189874655 Character limit: 200,# Required | A short and relevant description of the item. Include specific or unique product features like material or color. Use plain text and don't enter text in all capital letters. See description specifications: https://www.facebook.com/business/help/2302017289821154 Character limit: 9999,# Optional,# Required | The brand name of the item. Character limit: 100.,# Optional | The size of the item written as a word or abbreviation or number. For example: small; XL; 12. Character limit: 200.,# Optional | The color of the item. Use one or more words to describe the color. Don't use a hex code. Character limit: 200.,# Required | The price of the item. Format the price as a number followed by the 3-letter currency code (ISO 4217 standards). Use a period (.) as the decimal point; don't use a comma.,# Required | The URL of the specific product page where people can buy the item.,# Optional | ,# Required | The current condition of the item. | Supported values: new; used,# Required | The current availability of the item. | Supported values: in stock; out of stock,# Optional | The quantity of this item you have to sell on Facebook and Instagram with checkout. Must be 1 or higher or the item won't be buyable,# Optional | The discounted price of the item if it's on sale. Format the price as a number followed by the 3-letter currency code (ISO 4217 standards). Use a period (.) as the decimal point; don't use a comma. A sale price is required if you want to use an overlay for discounted prices.,# Optional | The time range for your sale period. Includes the date and time/time zone when your sale starts and ends. If this field is blank any items with a sale_price remain on sale until you remove the sale price. Use this format: YYYY-MM-DDT23:59+00:00/YYYY-MM-DDT23:59+00:00. Enter the start date as YYYY-MM-DD. Enter a 'T'. Enter the start time in 24-hour format (00:00 to 23:59) followed by the UTC time zone (-12:00 to +14:00). Enter '/' and then repeat the same format for your end date and time. The example row below uses PST time zone (-08:00).,# Optional | The Google product category for the item. Learn more about product categories: https://www.facebook.com/business/help/526764014610932.,# Optional | The Facebook product category for the item. Learn more about product categories: https://www.facebook.com/business/help/526764014610932.
custom_label_1,product_tags[1],item_group_id,id,title,description,rich_text_description,brand,size,color,price,link,additional_image_link,condition,availability,quantity_to_sell_on_facebook,sale_price,sale_price_effective_date,google_product_category,fb_product_category
,Vorhangschiene,curtina_x403,Hxf-n56DhLa95Jq8oTmSb3,Profil CURTINA X403,Patentiertes Profil CURTINA X403® zur Erstellung verdeckter Vorhangnischen mit zwei Schienen für das Aufhängen von Gardinen und Vorhängen in Spanndecken mit Harpunensystem. Mit seitlicher Befestigung der Folie.,,alumineu,Länge 2200 mm,Schwarz matt,31.96 EUR,https://alumineu.de/produkte/harpunenprofile/vorhangschiene/curtina-x403?editionuid=121407847472,"https://drive.google.com/uc?id=16binchgKBfvxs4TWxiIM0VByGN-ggVQM, https://drive.google.com/uc?id=1DuwVPqqnHj0m3om9AszdxPPMGcRhLo88, https://drive.google.com/uc?id=1ttlBOvfwWEh65Lp_9hpUMCIUExIzcRDR",new,in stock,100,,,7112,1457
,Vorhangschiene,curtina_x403,smfA9ADrg9P4AffHsiprN2,Profil CURTINA X403,Patentiertes Profil CURTINA X403® zur Erstellung verdeckter Vorhangnischen mit zwei Schienen für das Aufhängen von Gardinen und Vorhängen in Spanndecken mit Harpunensystem. Mit seitlicher Befestigung der Folie.,,alumineu,Länge 2200 mm,Weiß glänzend,31.96 EUR,https://alumineu.de/produkte/harpunenprofile/vorhangschiene/curtina-x403?editionuid=104057293562,"https://drive.google.com/uc?id=16binchgKBfvxs4TWxiIM0VByGN-ggVQM, https://drive.google.com/uc?id=1DuwVPqqnHj0m3om9AszdxPPMGcRhLo88, https://drive.google.com/uc?id=1ttlBOvfwWEh65Lp_9hpUMCIUExIzcRDR",new,in stock,100,,,7112,1457
,Vorhangschiene,curtina_x403,hSqFGvnTjaggVAymnovmh0,Profil CURTINA X403,Patentiertes Profil CURTINA X403® zur Erstellung verdeckter Vorhangnischen mit zwei Schienen für das Aufhängen von Gardinen und Vorhängen in Spanndecken mit Harpunensystem. Mit seitlicher Befestigung der Folie.,,alumineu,Länge 2000 mm,Schwarz matt,29.06 EUR,https://alumineu.de/produkte/harpunenprofile/vorhangschiene/curtina-x403?editionuid=655672336162,"https://drive.google.com/uc?id=16binchgKBfvxs4TWxiIM0VByGN-ggVQM, https://drive.google.com/uc?id=1DuwVPqqnHj0m3om9AszdxPPMGcRhLo88, https://drive.google.com/uc?id=1ttlBOvfwWEh65Lp_9hpUMCIUExIzcRDR",new,in stock,100,,,7112,1457
,Vorhangschiene,curtina_x403,yUubMVw1hqQAZdBztKRgZ2,Profil CURTINA X403,Patentiertes Profil CURTINA X403® zur Erstellung verdeckter Vorhangnischen mit zwei Schienen für das Aufhängen von Gardinen und Vorhängen in Spanndecken mit Harpunensystem. Mit seitlicher Befestigung der Folie.,,alumineu,Länge 2000 mm,Weiß matt,29.06 EUR,https://alumineu.de/produkte/harpunenprofile/vorhangschiene/curtina-x403?editionuid=956571154802,"https://drive.google.com/uc?id=16binchgKBfvxs4TWxiIM0VByGN-ggVQM, https://drive.google.com/uc?id=1DuwVPqqnHj0m3om9AszdxPPMGcRhLo88, https://drive.google.com/uc?id=1ttlBOvfwWEh65Lp_9hpUMCIUExIzcRDR",new,in stock,100,,,7112,1457
,Vorhangschiene,curtina_x404,ryMNNy0Vjq1ciFgP2gUaK3,Profil CURTINA X404,Patentiertes Profil CURTINA X404® zur Führung verdeckter Gardinennischen mit zwei Rillen zum Aufhängen von Vorhängen und Gardinen in Spanndecken mit Harpunensystem. Beleuchtet.,,alumineu,Länge 2200 mm,Weiß glänzend,28.54 EUR,https://alumineu.de/produkte/harpunenprofile/vorhangschiene/curtina-x404?editionuid=684471350662,https://drive.google.com/uc?id=1Zh-kAq7z-BYeT6NMWakb6O32xkk16rei,new,in stock,100,,,7112,1457
,Vorhangschiene,curtina_x404,6UZy5OEYgiU2cDd92z2R00,Profil CURTINA X404,Patentiertes Profil CURTINA X404® zur Führung verdeckter Gardinennischen mit zwei Rillen zum Aufhängen von Vorhängen und Gardinen in Spanndecken mit Harpunensystem. Beleuchtet.,,alumineu,Länge 3200 mm,Weiß glänzend,41.51 EUR,https://alumineu.de/produkte/harpunenprofile/vorhangschiene/curtina-x404?editionuid=636218153652,https://drive.google.com/uc?id=1Zh-kAq7z-BYeT6NMWakb6O32xkk16rei,new,in stock,100,,,7112,1457
,Vorhangschiene,curtina_x405,QYtmUePthsfmVcpZ7LaHB2,Profil CURTINA X405,Patentiertes Profil CURTINA X405 zur Führung verdeckter Gardinennischen mit zwei Rillen zum Aufhängen von Vorhängen und Gardinen in Spanndecken mit Harpunensystem. Beleuchtet.,,alumineu,Länge 3200 mm,Schwarz matt,49.81 EUR,https://alumineu.de/produkte/harpunenprofile/vorhangschiene/curtina-x405?editionuid=576926526152,"https://drive.google.com/uc?id=1FlKyhr1NvR2Q6AdEQId-RKSyO8tYyl2T, https://drive.google.com/uc?id=1jRQIdGfC1vdkHLmqF9_2V-L2wOhjrmh_, https://drive.google.com/uc?id=1yv9vmtsWTknPryPO-TcIQVhgYhj7URQe",new,in stock,100,,,7112,1457
,Vorhangschiene,curtina_x405,hRYJaVIahB4Jg-O10ZpbV0,Profil CURTINA X405,Patentiertes Profil CURTINA X405 zur Führung verdeckter Gardinennischen mit zwei Rillen zum Aufhängen von Vorhängen und Gardinen in Spanndecken mit Harpunensystem. Beleuchtet.,,alumineu,Länge 3200 mm,Weiß matt,49.81 EUR,https://alumineu.de/produkte/harpunenprofile/vorhangschiene/curtina-x405?editionuid=750234824842,"https://drive.google.com/uc?id=1FlKyhr1NvR2Q6AdEQId-RKSyO8tYyl2T, https://drive.google.com/uc?id=1jRQIdGfC1vdkHLmqF9_2V-L2wOhjrmh_, https://drive.google.com/uc?id=1yv9vmtsWTknPryPO-TcIQVhgYhj7URQe",new,in stock,100,,,7112,1457
,Vorhangschiene,curtina_x405,Rid7eYeaihDEYyuGmwIm10,Profil CURTINA X405,Patentiertes Profil CURTINA X405 zur Führung verdeckter Gardinennischen mit zwei Rillen zum Aufhängen von Vorhängen und Gardinen in Spanndecken mit Harpunensystem. Beleuchtet.,,alumineu,Länge 2200 mm,Schwarz matt,34.25 EUR,https://alumineu.de/produkte/harpunenprofile/vorhangschiene/curtina-x405?editionuid=873406416852,"https://drive.google.com/uc?id=1FlKyhr1NvR2Q6AdEQId-RKSyO8tYyl2T, https://drive.google.com/uc?id=1jRQIdGfC1vdkHLmqF9_2V-L2wOhjrmh_, https://drive.google.com/uc?id=1yv9vmtsWTknPryPO-TcIQVhgYhj7URQe",new,in stock,100,,,7112,1457
,Vorhangschiene,curtina_x405,M7K8jSGug5rmTO1txLm922,Profil CURTINA X405,Patentiertes Profil CURTINA X405 zur Führung verdeckter Gardinennischen mit zwei Rillen zum Aufhängen von Vorhängen und Gardinen in Spanndecken mit Harpunensystem. Beleuchtet.,,alumineu,Länge 2200 mm,Weiß matt,34.25 EUR,https://alumineu.de/produkte/harpunenprofile/vorhangschiene/curtina-x405?editionuid=256291393412,"https://drive.google.com/uc?id=1FlKyhr1NvR2Q6AdEQId-RKSyO8tYyl2T, https://drive.google.com/uc?id=1jRQIdGfC1vdkHLmqF9_2V-L2wOhjrmh_, https://drive.google.com/uc?id=1yv9vmtsWTknPryPO-TcIQVhgYhj7URQe",new,in stock,100,,,7112,1457
,Vorhangschiene,curtina_x405,9YYv8DXkjKpGTTDe3j99Y3,Profil CURTINA X405,Patentiertes Profil CURTINA X405 zur Führung verdeckter Gardinennischen mit zwei Rillen zum Aufhängen von Vorhängen und Gardinen in Spanndecken mit Harpunensystem. Beleuchtet.,,alumineu,Länge 2000 mm,Schwarz matt,31.13 EUR,https://alumineu.de/produkte/harpunenprofile/vorhangschiene/curtina-x405?editionuid=428208056282,"https://drive.google.com/uc?id=1FlKyhr1NvR2Q6AdEQId-RKSyO8tYyl2T, https://drive.google.com/uc?id=1jRQIdGfC1vdkHLmqF9_2V-L2wOhjrmh_, https://drive.google.com/uc?id=1yv9vmtsWTknPryPO-TcIQVhgYhj7URQe",new,in stock,100,,,7112,1457
,Vorhangschiene,curtina_x405,zRy2mTY3io-ReCRagT1MI2,Profil CURTINA X405,Patentiertes Profil CURTINA X405 zur Führung verdeckter Gardinennischen mit zwei Rillen zum Aufhängen von Vorhängen und Gardinen in Spanndecken mit Harpunensystem. Beleuchtet.,,alumineu,Länge 2000 mm,Weiß matt,31.13 EUR,https://alumineu.de/produkte/harpunenprofile/vorhangschiene/curtina-x405?editionuid=548490948072,"https://drive.google.com/uc?id=1FlKyhr1NvR2Q6AdEQId-RKSyO8tYyl2T, https://drive.google.com/uc?id=1jRQIdGfC1vdkHLmqF9_2V-L2wOhjrmh_, https://drive.google.com/uc?id=1yv9vmtsWTknPryPO-TcIQVhgYhj7URQe",new,in stock,100,,,7112,1457
,Vorhangschiene,curtina_x405_m,CkVvKhJbiGhhK2anvHdB33,Profil CURTINA X405 M,Patentiertes Profil CURTINA X405 M® zur Herstellung verdeckter Vorhangschienennischen mit zwei Nuten zum Aufhängen von Vorhängen und Gardinen in Spanndecken mit Hakensystem. Beleuchtet.,,alumineu,Länge 3200 mm,Weiß matt,93.40 EUR,https://alumineu.de/produkte/harpunenprofile/vorhangschiene/curtina-x405-m?editionuid=239473994132,"https://drive.google.com/uc?id=1LQhswd_FvnqBvncalibfpuzfZdqy4k4t, https://drive.google.com/uc?id=1BLHL-F_FcDCa7aDVwNmZcwpngT4kGP4j, https://drive.google.com/uc?id=1yv9vmtsWTknPryPO-TcIQVhgYhj7URQe",new,in stock,100,,,7112,1457
,Vorhangschiene,curtina_x405_m,iSRbWSLtitojIsPO0sI9x2,Profil CURTINA X405 M,Patentiertes Profil CURTINA X405 M® zur Herstellung verdeckter Vorhangschienennischen mit zwei Nuten zum Aufhängen von Vorhängen und Gardinen in Spanndecken mit Hakensystem. Beleuchtet.,,alumineu,Länge 2200 mm,Weiß matt,64.86 EUR,https://alumineu.de/produkte/harpunenprofile/vorhangschiene/curtina-x405-m?editionuid=376404890662,"https://drive.google.com/uc?id=1LQhswd_FvnqBvncalibfpuzfZdqy4k4t, https://drive.google.com/uc?id=1BLHL-F_FcDCa7aDVwNmZcwpngT4kGP4j, https://drive.google.com/uc?id=1yv9vmtsWTknPryPO-TcIQVhgYhj7URQe",new,in stock,100,,,7112,1457
,Vorhangschiene,curtina_x405_m,PIsjk6JZiDyyFLIyu2lyU0,Profil CURTINA X405 M,Patentiertes Profil CURTINA X405 M® zur Herstellung verdeckter Vorhangschienennischen mit zwei Nuten zum Aufhängen von Vorhängen und Gardinen in Spanndecken mit Hakensystem. Beleuchtet.,,alumineu,Länge 3200 mm,Schwarz matt,93.40 EUR,https://alumineu.de/produkte/harpunenprofile/vorhangschiene/curtina-x405-m?editionuid=143618961252,"https://drive.google.com/uc?id=1LQhswd_FvnqBvncalibfpuzfZdqy4k4t, https://drive.google.com/uc?id=1BLHL-F_FcDCa7aDVwNmZcwpngT4kGP4j, https://drive.google.com/uc?id=1yv9vmtsWTknPryPO-TcIQVhgYhj7URQe",new,in stock,100,,,7112,1457
,Vorhangschiene,curtina_x405_m,gA28ToLCggK3W8YPSsFkT1,Profil CURTINA X405 M,Patentiertes Profil CURTINA X405 M® zur Herstellung verdeckter Vorhangschienennischen mit zwei Nuten zum Aufhängen von Vorhängen und Gardinen in Spanndecken mit Hakensystem. Beleuchtet.,,alumineu,Länge 2200 mm,Schwarz matt,64.86 EUR,https://alumineu.de/produkte/harpunenprofile/vorhangschiene/curtina-x405-m?editionuid=813071254712,"https://drive.google.com/uc?id=1LQhswd_FvnqBvncalibfpuzfZdqy4k4t, https://drive.google.com/uc?id=1BLHL-F_FcDCa7aDVwNmZcwpngT4kGP4j, https://drive.google.com/uc?id=1yv9vmtsWTknPryPO-TcIQVhgYhj7URQe",new,in stock,100,,,7112,1457
,Vorhangschiene,curtina_x406,08Gs75cLiwndvRDfwZZkQ2,Profil CURTINA X406,Patentierte Gardinenschiene CURTINA X406® mit zwei Rillen zum Aufhängen von Vorhängen und Gardinen. Für das Harpunensystem zur Befestigung der Spanndecke.,,alumineu,Länge 3200 mm,Schwarz matt,16.60 EUR,https://alumineu.de/produkte/harpunenprofile/vorhangschiene/curtina-x406?editionuid=747872544362,"https://drive.google.com/uc?id=1h05s95EriS093NPzVfcRf0553QzNiHc6, https://drive.google.com/uc?id=1TbIKFsqgrUJtjNbTZLEucYcNRJDNeTsJ, https://drive.google.com/uc?id=1HW0v2eRGZxTG_PlWuvTV9ChJDBdYj89I, https://drive.google.com/uc?id=1PpsGYfHzM3vLHmC5XwSlDsLOmmj7-WRM, https://drive.google.com/uc?id=1vkZCqLlWHBOt8niWHO31BoRmG9OhtUNl, https://drive.google.com/uc?id=1nASpDUFtBKznbk97D-EkocSBPK-ZyCUt",new,in stock,100,,,7112,1457
,Vorhangschiene,curtina_x406,vdRmfjJniS9p1gOygMbDs0,Profil CURTINA X406,Patentierte Gardinenschiene CURTINA X406® mit zwei Rillen zum Aufhängen von Vorhängen und Gardinen. Für das Harpunensystem zur Befestigung der Spanndecke.,,alumineu,Länge 3200 mm,Weiß matt,16.60 EUR,https://alumineu.de/produkte/harpunenprofile/vorhangschiene/curtina-x406?editionuid=483379290462,"https://drive.google.com/uc?id=1h05s95EriS093NPzVfcRf0553QzNiHc6, https://drive.google.com/uc?id=1TbIKFsqgrUJtjNbTZLEucYcNRJDNeTsJ, https://drive.google.com/uc?id=1HW0v2eRGZxTG_PlWuvTV9ChJDBdYj89I, https://drive.google.com/uc?id=1PpsGYfHzM3vLHmC5XwSlDsLOmmj7-WRM, https://drive.google.com/uc?id=1vkZCqLlWHBOt8niWHO31BoRmG9OhtUNl, https://drive.google.com/uc?id=1nASpDUFtBKznbk97D-EkocSBPK-ZyCUt",new,in stock,100,,,7112,1457
,Vorhangschiene,curtina_x407,gtIKBLtJghv4WzA42yxPP1,Profil CURTINA X407,Patentierte Gardinenschiene CURTINA X407 mit einer Nut zum Aufhängen von Vorhängen und Gardinen. Für das Harpunen-Befestigungssystem des Gewebes geeignet.,,alumineu,Aluminium,Schwarz matt,5.81 EUR,https://alumineu.de/produkte/harpunenprofile/vorhangschiene/curtina-x406?editionuid=133200592282,"https://drive.google.com/uc?id=1bOjo3GILRJr5-VEzrO8xYJ1owUad_Dmq, https://drive.google.com/uc?id=1vpltZ1o_Ab30eQSsjZSNzWVmdo5wi-Rj, https://drive.google.com/uc?id=1fW5B2QLDQybKSWj5cbseJnYLYbEtgPSa, https://drive.google.com/uc?id=1PIwL2wUSEcPCTfdAnRu8t32ZTWGXBMuF, https://drive.google.com/uc?id=1ZGd_mMlUvPkPy6RcYXxFn6mIFsjsF1Mo",new,in stock,100,,,7112,1457
,Vorhangschiene,curtina_x407,cJyPtbDhhRAmihZrojWDn0,Profil CURTINA X407,Patentierte Gardinenschiene CURTINA X407 mit einer Nut zum Aufhängen von Vorhängen und Gardinen. Für das Harpunen-Befestigungssystem des Gewebes geeignet.,,alumineu,Aluminium,Weiß matt,5.81 EUR,https://alumineu.de/produkte/harpunenprofile/vorhangschiene/curtina-x406?editionuid=511209364352,"https://drive.google.com/uc?id=1bOjo3GILRJr5-VEzrO8xYJ1owUad_Dmq, https://drive.google.com/uc?id=1vpltZ1o_Ab30eQSsjZSNzWVmdo5wi-Rj, https://drive.google.com/uc?id=1fW5B2QLDQybKSWj5cbseJnYLYbEtgPSa, https://drive.google.com/uc?id=1PIwL2wUSEcPCTfdAnRu8t32ZTWGXBMuF, https://drive.google.com/uc?id=1ZGd_mMlUvPkPy6RcYXxFn6mIFsjsF1Mo",new,in stock,100,,,7112,1457
,Vorhangschiene,curtina_x408,FWceQ5ETivN6fBl0i-tWJ2,Profil CURTINA X408,"Patentiertes Profil CURTINA X408 zur Herstellung gerader Vorhangnischen mit Beleuchtung, mit der Möglichkeit des nachträglichen Einbaus von Aufputzvorhangschienen. Geeignet für das Hakensystem zur Membranbefestigung.",,alumineu,Aluminium,Ungefärbt,27.24 EUR,https://alumineu.de/produkte/harpunenprofile/vorhangschiene/curtina-x408?editionuid=214899874702,https://drive.google.com/uc?id=1SAiruBfQBhaOlE3Uo89kwjzTMS7sfk4W,new,in stock,100,,,7112,1457
,Vorhangschiene,curtina_x409,LhsJi728gSt1-qEKriOWU2,Profil CURTINA X409,"Patentiertes Profil CURTINA X409® zur Herstellung gerader Vorhangnischen mit Beleuchtung, mit der Möglichkeit des nachträglichen Einbaus von Aufputzvorhangschienen. Geeignet für das Hakensystem zur Membranbefestigung.",,alumineu,Aluminium,Ungefärbt,35.02 EUR,https://alumineu.de/produkte/harpunenprofile/vorhangschiene/curtina-x409?editionuid=403098122232,https://drive.google.com/uc?id=1WLU_u1deSGTzd_jh7DtG0pq_itn5rCXT,new,in stock,100,,,7112,1457
,Vorhangschiene,curtina_x410,JLVFDRdrgtcM9IORQDzXv0,Profil CURTINA X410,"Patentiertes Profil CURTINA X410 zur Herstellung gerader Vorhangnischen mit Beleuchtung, mit der Möglichkeit des nachträglichen Einbaus von Aufputzvorhangschienen. Geeignet für das Hakensystem zur Membranbefestigung.",,alumineu,Aluminium,Weiß matt,31.13 EUR,https://alumineu.de/produkte/harpunenprofile/vorhangschiene/curtina-x410?editionuid=661064747832,https://drive.google.com/uc?id=114zNW95Wgu-EYdEpvW9bZgS4mtqrgLRD,new,in stock,100,,,7112,1457
,Vorhangschiene,curtina_x411,KmK1hPPBihH4KDyWNRaPo0,Profil CURTINA X411,"Patentiertes Profil CURTINA X411 zur Herstellung gerader Vorhangnischen mit Beleuchtung, mit der Möglichkeit des nachträglichen Einbaus von Aufputzvorhangschienen. Geeignet für das Hakensystem zur Membranbefestigung.",,alumineu,Aluminium,Weiß matt,44.10 EUR,https://alumineu.de/produkte/harpunenprofile/vorhangschiene/curtina-x411?editionuid=570978296822,https://drive.google.com/uc?id=1buVKaDHlclpLqBkOQyvRc6B7JbcSJwlA,new,in stock,100,,,7112,1457
,Konturlicht,contura_x601,uOmKNKiKhPZzh4UNscvrM3,Profil CONTURA X601,Patentiertes Wandkonturprofil CONTURA X601® für Spanndecken mit Harpunen-Befestigungssystem. Mit LED-Bandablage zur Beleuchtung nach unten durch das Gewebe. Der Profilumfang ist mit einer Wandeinlage geschlossen.,,alumineu,Aluminium,Ungefärbt,2.08 EUR,https://alumineu.de/produkte/harpunenprofile/konturlicht/contura-x601?editionuid=298004226671,"https://drive.google.com/uc?id=1Uai6Kvin25Li0RBtQGn85UgwI3PEhKUz, https://drive.google.com/uc?id=1N9x5k0-dddkZMTVGCkmK56924q0woVsP, https://drive.google.com/uc?id=16TtxyoGYPWZtLV8I3uCqjZJCwtZs3nG_",new,in stock,100,,,7112,1457
,Zweistufige,stratos_x701,mCMAr4yQhDaPX-LNJ5RD73,Profil STRATOS X701,Patentiertes Profil STRATOS X701® für zweistufige Spanndecken mit Harpunen-Befestigungssystem. Ohne Beleuchtung.,,alumineu,Aluminium,Ungefärbt,7.26 EUR,https://alumineu.de/produkte/harpunenprofile/zweistufige/stratos-x701?editionuid=661797286792,"https://drive.google.com/uc?id=11jbAnupZdMQshUJvTlkEuf0s1wApQjCs, https://drive.google.com/uc?id=1pdWmsihIV6-TV-rbSUE1PNca97iAHer-",new,in stock,100,,,7112,1457
,Zweistufige,stratos_x702,A8KXwZGog4GTrG3uTcqe72,Profil STRATOS X702,Patentiertes Profil STRATOS X702® für zweistufige Spanndecken mit Harpunensystem zur Befestigung der Folie. Mit Ablage für LED-Band und Abdeckung.,,alumineu,Aluminium,Ungefärbt,7.26 EUR,https://alumineu.de/produkte/harpunenprofile/zweistufige/stratos-x702?editionuid=545285112872,"https://drive.google.com/uc?id=1dfMpbX0zDZxOLGic6aMwT89mhE_CMpvg, https://drive.google.com/uc?id=1jIDeVvkbqCwk5QD8nDN6CQ_-PL1mKNXe",new,in stock,100,,,7112,1457
,Zweistufige,stratos_x703,9DTMhoqug8m-s5umlvoUH2,Profil STRATOS X703,"Patentiertes STRATOS X703® Profil für Spanndecken mit Harpunen-Befestigungssystem des Gewebes. Zur Ausführung von Konstruktionen, Nischen, Umgehung komplizierter Wände. Mit einer Ablage für LED-Band.",,alumineu,Aluminium,Ungefärbt,5.19 EUR,https://alumineu.de/produkte/harpunenprofile/zweistufige/stratos-x703?editionuid=473803836062,"https://drive.google.com/uc?id=1QHGL4HPpYp44nBYDsL9TYSWI3tg7uP7T, https://drive.google.com/uc?id=1je9yHqZnhxk_C-CNcrewWBp1DHZahd5l, https://drive.google.com/uc?id=1HwS4t9NsiRawRnOCR2yx-qiqjDqZReds",new,in stock,100,,,7112,1457
,Zweistufige,stratos_x704,5rGDU6PghnaCaAB4hbK363,Profil STRATOS X704,Patentiertes STRATOS X704® Profil für Spanndecken mit Harpunen-Befestigungssystem. Zur Ausführung von Konstruktionen und Nischen.,,alumineu,Aluminium,Schwarz matt,6.23 EUR,https://alumineu.de/produkte/harpunenprofile/zweistufige/stratos-x704?editionuid=739115973432,"https://drive.google.com/uc?id=1S_pwcNmdPiJx5XkAkT-wWm8VM0aPeDfh, https://drive.google.com/uc?id=17NTWw1vQ6vaxq0Wj4W9ZFNTc434PcI1B, https://drive.google.com/uc?id=1KikebZM-yKGqkKOUimzpbQ6boO4ufpEd",new,in stock,100,,,7112,1457
,Zweistufige,stratos_x704,TTCe8rd4gfNWGALqZZ6XQ1,Profil STRATOS X704,Patentiertes STRATOS X704® Profil für Spanndecken mit Harpunen-Befestigungssystem. Zur Ausführung von Konstruktionen und Nischen.,,alumineu,Aluminium,Weiß matt,6.23 EUR,https://alumineu.de/produkte/harpunenprofile/zweistufige/stratos-x704?editionuid=183339350492,"https://drive.google.com/uc?id=1S_pwcNmdPiJx5XkAkT-wWm8VM0aPeDfh, https://drive.google.com/uc?id=17NTWw1vQ6vaxq0Wj4W9ZFNTc434PcI1B, https://drive.google.com/uc?id=1KikebZM-yKGqkKOUimzpbQ6boO4ufpEd",new,in stock,100,,,7112,1457
,Schattenfugen,invisia_x205,lFPD6yXiiis-LJnoPBaa91,Profil INVISIA X205,"Patentiertes Profil INVISIA X205, wandmontiertes Abstandsprofil für Spanndecken mit Harpunen-Befestigungssystem für die Folie.",,alumineu,Aluminium,Schwarz matt,3.11 EUR,https://alumineu.de/produkte/harpunenprofile/schattenfugen/invisia-x205?editionuid=463017471261,"https://drive.google.com/uc?id=18xfKHyviISwnbcQ2kHKrPlI2Mc5pHQqX, https://drive.google.com/uc?id=1UBoYh8ZgDflzTx4uLeHWuq5c3gGZ2AK1, https://drive.google.com/uc?id=1f5tP8WFaO6ygvx8wWFvTCSUbs6e_X0XD",new,in stock,100,,,7112,1457
,Profile,bandura_x801,Ld9AkcuQi0qA19EQUN-hA0,Profil BANDURA X801,Patentiertes BANDURA X801® Profil für die Montage von gebogenen Konstruktionen. Für die Verbindung von Profilen.,,alumineu,Aluminium,Ungefärbt,0.83 EUR,https://alumineu.de/produkte/zubehor/sonstigenprofile/bandura-x801?editionuid=803224210062,"https://drive.google.com/uc?id=1UE3YRgfKOivR2coigGR3YWzk9Ewcjmjw, https://drive.google.com/uc?id=1YHZGSTMqT_Nhv1-jFZXa8MsSL7NCylAv",new,in stock,100,,,7112,1457
,Lichtlinie,lumnova_z008,eSviEBM8guhlvQefni07r1,Profil LUMNOVA Z008,Patentiertes Profil LUMNOVA Z008® zur Erstellung von Lichtlinien in Spanndecken aus Gewebe.,,alumineu,Aluminium,Schwarz matt,20.75 EUR,https://alumineu.de/produkte/textilprofile/lichtlinie/lumnova-z008?editionuid=123302226882,https://drive.google.com/uc?id=1qGiUxfgAPuXIkKkV6xLV7mM7yHwhDQRD,new,in stock,100,,,7112,1457
,Vorhangschiene,tissure_z401,1BcJh8vVg8aapGEcAUDrg1,Profil TISSURE Z401,Patentiertes Profil TISSURE Z401® mit einer Nut zum Aufhängen von Vorhängen und Gardinen in Spanndecken aus Gewebe.,,alumineu,Länge 2000 mm,Weiß matt,25.94 EUR,https://alumineu.de/produkte/textilprofile/vorhangschiene/tissure-401?editionuid=223254819942,https://drive.google.com/uc?id=1JDRh7u_t4rrm2C4ewXjq7pAanXMDjvIx,new,in stock,100,,,7112,1457
,Vorhangschiene,tissure_z401,hymJQJJTjY-YeQVF1giqT1,Profil TISSURE Z401,Patentiertes Profil TISSURE Z401® mit einer Nut zum Aufhängen von Vorhängen und Gardinen in Spanndecken aus Gewebe.,,alumineu,Länge 2000 mm,Schwarz matt,25.94 EUR,https://alumineu.de/produkte/textilprofile/vorhangschiene/tissure-401?editionuid=137778443162,https://drive.google.com/uc?id=1JDRh7u_t4rrm2C4ewXjq7pAanXMDjvIx,new,in stock,100,,,7112,1457
,Vorhangschiene,tissure_z405,ASFuUxWDgOBWCHN5ODymF1,Profil TISSURE Z405,Patentiertes Profil TISSURE Z405® zur Herstellung verdeckter Vorhangschienennischen mit zwei Nuten zum Aufhängen von Vorhängen und Gardinen in Spanndecken aus Gewebe. Beleuchtet.,,alumineu,Länge 3200 mm,Schwarz matt,72.64 EUR,https://alumineu.de/produkte/textilprofile/vorhangschiene/tissure-405?editionuid=489887635112,https://drive.google.com/uc?id=12TPzBBDpvER1Ee7-9P993qxGkLpg4pSa,new,in stock,100,,,7112,1457
